"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Eater of Days","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DST-120","False","False","1.29"
"1","1","Eater of Hope","mic","Near Mint","English","","","2025-02-16 22:29:52.167000","115","False","False","0.49"
"2","2","Eccentric Apprentice","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","57","False","False",""
"1","1","Eccentric Farmer","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","185","False","False","0.35"
"1","1","Echo Circlet","som","Near Mint","English","","","2025-02-16 22:29:52.167000","153","False","False","0.35"
"8","8","Echoing Return","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","83","False","False","0.35"
"2","2","Ecstatic Awakener // Awoken Demon","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","100","False","False","0.35"
"1","1","Eddytrail Hawk","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","KLD-12","False","False","0.39"
"1","1","Eden, Seat of the Sanctum","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","277","False","False","0.35"
"1","1","Edgar, Charmed Groom // Edgar Markov's Coffin","vow","Near Mint","English","","","2025-06-08 17:41:23.943000","341","False","False","8.49"
"1","1","Edgar, King of Figaro","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","51","False","False","0.49"
"1","1","Edgewall Pack","woe","Near Mint","English","","","2025-02-16 22:30:24.253000","126","False","False","0.02"
"1","1","Eidolon of Blossoms","jou","Near Mint","English","","","2025-03-20 14:50:53.887000","122","False","False","2.79"
"1","1","Eidolon of Countless Battles","bng","Near Mint","English","","","2025-04-20 01:45:12.920000","7","False","False","1.79"
"1","1","Eiganjo Uprising","neo","Near Mint","English","","","2025-04-20 01:45:12.920000","217","False","False","0.49"
"1","1","Eject","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","52","False","False","0.35"
"1","1","Elanor Gardner","ltr","Near Mint","English","","","2025-05-16 15:26:22.230000","286","False","False",""
"1","1","Elas il-Kor, Sadistic Pilgrim","dmu","Near Mint","English","","","2025-06-08 17:41:23.943000","198","False","False","1.49"
"4","4","Elder Brain","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:20.027000","936","False","False",""
"1","1","Elder Brain","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","125","False","False",""
"1","1","Elder Cathar","isd","Near Mint","English","","","2025-02-16 22:29:52.167000","12","False","False","0.35"
"1","1","Eldrazi Aggressor","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","95","False","False",""
"1","1","Electric Revelation","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","135","False","False","0.35"
"1","1","Electropotence","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","122","False","False","0.49"
"1","1","Electrostatic Pummeler","kld","Near Mint","English","","","2025-02-16 22:29:52.167000","210","False","False","0.59"
"1","1","Elemental Bond","c19","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","163","False","False","8.49"
"1","1","Elemental Bond","ori","Near Mint","English","foil","","2025-05-24 13:34:17.540000","174","False","False","27.99"
"1","1","Elemental Masterpiece","stx","Near Mint","English","","","2025-02-16 22:29:52.167000","182","False","False","0.35"
"1","1","Elemental Mastery","nec","Near Mint","Spanish","","","2025-05-24 13:34:17.540000","105","False","False","0.99"
"1","1","Elemental Summoning","stx","Near Mint","English","","","2025-02-16 22:29:52.167000","183","False","False","0.35"
"1","1","Elenda, Saint of Dusk","fdn","Near Mint","English","foil","","2025-06-08 17:41:23.943000","119","False","False","0.49"
"1","1","Elenda, the Dusk Rose","2x2","Near Mint","English","","","2025-03-20 14:50:53.887000","207","False","False","5.49"
"1","1","Eliminate","m21","Near Mint","English","","","2025-03-03 01:05:08.123000","97","False","False","0.35"
"1","1","Eliminate the Competition","tdc","Near Mint","English","","","2025-04-24 02:34:44.070000","179","False","False","0.49"
"1","1","Elite Scaleguard","cmm","Near Mint","English","","","2025-05-24 13:34:17.540000","22","False","False","0.35"
"1","1","Elixir","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","256","False","False","0.35"
"1","1","Ellie and Alan, Paleontologists","rex","Near Mint","English","","","2025-03-21 22:46:03.253000","10","False","False","2.49"
"1","1","Ellyn Harbreeze, Busybody","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","16","False","False","0.35"
"1","1","Ellyn Harbreeze, Busybody","clb","Near Mint","English","foil","","2025-02-16 22:29:52.167000","16","False","False","0.49"
"1","1","Ellyn Harbreeze, Busybody","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","16","False","False","0.35"
"1","1","Eloise, Nephalia Sleuth","mic","Near Mint","English","foil","","2025-02-16 22:29:52.167000","3","False","False","0.99"
"4","4","Elrond, Lord of Rivendell","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","49","False","False",""
"1","1","Elrond, Master of Healing","ltr","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","200","False","False","0.49"
"3","3","Elspeth Conquers Death","thb","Near Mint","English","","","2025-02-16 22:29:20.027000","13","False","False",""
"1","1","Elspeth Conquers Death","thb","Near Mint","English","","","2025-03-04 03:01:15.437000","13","False","False","0.49"
"1","1","Elspeth, Storm Slayer","tdm","Near Mint","Spanish","","","2025-04-12 19:50:45.077000","11","False","False",""
"1","1","Elspeth, Sun's Champion","ddo","Near Mint","English","foil","","2025-02-26 22:56:15.417000","1","False","False","2.29"
"1","1","Elspeth's Smite","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","13","False","False","1.49"
"1","1","Elspeth's Talent","moc","Near Mint","English","foil","","2025-02-16 22:29:52.167000","80","False","False","0.49"
"7","7","Elturgard Ranger","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","182","False","False",""
"1","1","Elven Farsight","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","161","False","False",""
"7","7","Elvish Aberration","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","156","False","False",""
"1","1","Elvish Aberration","dmr","Near Mint","English","","","2025-02-26 22:56:15.417000","156","False","False","0.35"
"4","4","Elvish Mariner","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","283","False","False",""
"1","1","Elvish Mystic","m15","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","173","False","False","1.49"
"5","5","Elvish Mystic","m14","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","169","False","False","1.29"
"1","1","Elvish Mystic","cmm","Near Mint","English","","","2025-02-16 22:29:20.027000","648","False","False",""
"1","1","Elvish Mystic","cmm","Near Mint","English","","","2025-02-16 22:29:20.027000","284","False","False",""
"1","1","Elvish Visionary","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","BBD-196","False","False","0.35"
"1","1","Elvish Visionary","ori","Near Mint","English","","","2025-02-16 22:29:20.027000","175","False","False",""
"6","6","Ember Beast","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","117","False","False",""
"1","1","Ember Weaver","con","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","81","False","False","0.35"
"1","1","Embereth Veteran","woe","Near Mint","English","","","2025-02-16 22:30:24.253000","127","False","False","0.02"
"4","4","Ember-Fist Zubera","chk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","166","False","False","0.35"
"2","2","Embersmith","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","87","False","False","0.35"
"1","1","Emblazoned Golem","apc","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","136","False","False","0.35"
"1","1","Embodiment of Agonies","pm20","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","98p","False","False","0.59"
"1","1","Embodiment of Fury","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","107","False","False",""
"1","1","Embodiment of Insight","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","131","False","False",""
"1","1","Embodiment of Spring","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","KTK-39","False","False","0.35"
"7","7","Emerald Charm","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","158","False","False",""
"1","1","Emerald Dragon // Dissonant Wave","clb","Near Mint","English","foil","","2025-02-16 22:29:20.027000","229","False","False",""
"1","1","Emerald Dragon // Dissonant Wave","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","229","False","False",""
"2","2","Emerald Dragon // Dissonant Wave","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","229","False","False",""
"2","2","Emergent Ultimatum","iko","Near Mint","English","","","2025-02-16 22:29:52.167000","185","False","False","0.99"
"1","1","Emeria Shepherd","bfz","Near Mint","English","","","2025-04-20 01:45:12.920000","22","False","False","3.49"
"1","1","Emet-Selch, Unsundered // Hades, Sorcerer of Eld","fin","Near Mint","English","foil","","2025-06-28 17:20:53.137000","218","False","False","7.99"
"1","1","Emmara Tandris","c19","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","191","False","False","0.49"
"1","1","Emperor of Bones","mh3","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","90","False","False","6.99"
"1","1","Empowered Autogenerator","plst","Near Mint","English","","","2025-03-21 22:46:03.253000","C19-54","False","False","1.99"
"1","1","Empty the Laboratory","mic","Near Mint","English","","","2025-02-16 22:29:52.167000","14","False","False","1.79"
"4","4","Empty the Warrens","dmr","Near Mint","English","","","2025-03-14 11:43:38.723000","118","False","False",""
"1","1","Empty the Warrens","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","318","False","False",""
"1","1","Enchanted Evening","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","SHM-140","False","False","4.49"
"1","1","Enchanter's Bane","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","164","False","False","0.49"
"1","1","Enchantress's Presence","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","283","False","False","0.99"
"1","1","Enchantress's Presence","mh2","Near Mint","English","","","2025-04-20 01:45:12.920000","283","False","False","0.79"
"1","1","Encroaching Mycosynth","one","Near Mint","English","foil","","2025-06-08 17:41:23.943000","47","False","False","0.49"
"1","1","Encrust","m15","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","53","False","False","0.35"
"1","1","Endbringer","j22","Near Mint","English","","","2025-03-04 03:01:15.437000","748","False","False","0.49"
"1","1","Endless Detour","snc","Near Mint","English","","","2025-06-08 17:41:23.943000","305","False","False","0.49"
"1","1","Endless One","bfz","Near Mint","English","","","2025-03-04 03:01:15.437000","8","False","False","0.99"
"1","1","Endrek Sahr, Master Breeder","mm2","Near Mint","English","","","2025-03-04 03:01:15.437000","82","False","False","0.99"
"1","1","Enduring Bondwarden","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","14","False","False","0.49"
"1","1","Enduring Sliver","mh1","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","6","False","False","0.35"
"1","1","Enduring Victory","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DTK-16","False","False","0.35"
"1","1","Enlightened Ascetic","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","ORI-12","False","False","0.39"
"1","1","Enlightened Tutor","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","6","False","False",""
"3","3","Enraged Huorn","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","162","False","False",""
"2","2","Enslave","nph","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","58","False","False","0.35"
"1","1","Ent-Draught Basin","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","238","False","False",""
"1","1","Enter the God-Eternals","war","Near Mint","English","","","2025-03-04 03:01:15.437000","196","False","False","0.49"
"1","1","Enthralling Victor","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","BBD-176","False","False","0.35"
"1","1","Entrancing Melody","xln","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","55","False","False","0.49"
"1","1","Entreat the Dead","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","C18-15","False","False","0.99"
"2","2","Ent's Fury","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","164","False","False",""
"2","2","Éomer, Marshal of Rohan","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","120","False","False","0.59"
"1","1","Ephemerate","mh1","Near Mint","English","","","2025-04-20 01:45:12.920000","7","False","False","3.99"
"1","1","Epic Confrontation","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DTK-185","False","False","0.35"
"3","3","Erebor Flamesmith","ltr","Near Mint","English","","","2025-05-03 16:14:18.190000","122","False","False","0.49"
"1","1","Erg Raiders","4ed","Good (Lightly Played)","Spanish","","","2025-02-16 22:29:52.167000","135","False","False","0.35"
"1","1","Eriette, the Beguiler","otj","Near Mint","English","","","2025-06-08 17:41:23.943000","202","False","False","0.49"
"1","1","Erinis, Gloom Stalker","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","230","False","False",""
"1","1","Erinis, Gloom Stalker","clb","Near Mint","Spanish","etched","","2025-02-16 22:29:20.027000","515","False","False",""
"2","2","Erinis, Gloom Stalker","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","230","False","False",""
"1","1","Erinis, Gloom Stalker","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","407","False","False",""
"3","3","Errand-Rider of Gondor","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","11","False","False","0.35"
"1","1","Errant and Giada","mom","Near Mint","English","","","2025-06-08 17:41:23.943000","224","False","False","0.49"
"1","1","Eruth, Tormented Prophet","vow","Near Mint","English","","","2025-03-16 04:06:20.140000","323","False","False","0.59"
"5","5","Escape from Orthanc","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","12","False","False","0.35"
"1","1","Esper Charm","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","C18-179","False","False","0.99"
"1","1","Esper Cormorants","con","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","105","False","False","0.35"
"1","1","Esper Stormblade","arb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","132","False","False","0.35"
"2","2","Esquire of the King","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","13","False","False","0.35"
"2","2","Essence Drain","10e","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","141","False","False","0.35"
